day,shift_id,machine_id,machine_role,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,sequencing_violations,blackout_conflicts,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
1,S1,H2,feller_buncher,4,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,4,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,4,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,4,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,4,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H4,processor,4,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,4,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,4,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,4,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H6,processor,4,279.2062649999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H7,loader,4,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H3,grapple_skidder,4,527.271362,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H4,processor,4,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H5,processor,4,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H7,loader,4,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H8,loader,4,270.0713559999998,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
6,S1,H4,processor,4,569.826226,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H5,processor,4,298.434077,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H7,loader,4,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H7,loader,4,937.184825,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H8,loader,4,133.54310499999997,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,5,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,5,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,5,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,5,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,5,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,5,752.0945669999999,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
3,S1,H4,processor,5,372.3271531,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
3,S1,H5,processor,5,372.3271531,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H3,grapple_skidder,5,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H4,processor,5,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,5,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H6,processor,5,276.0175817999998,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
4,S1,H7,loader,5,744.6543062,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
5,S1,H3,grapple_skidder,5,527.271362,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H4,processor,5,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H5,processor,5,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H7,loader,5,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H4,processor,5,569.826226,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H7,loader,5,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H7,loader,5,772.293853,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
7,S1,H8,loader,5,0.0,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,6,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,6,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,6,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,6,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,6,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,6,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H4,processor,6,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,6,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,6,1036.4489751,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.3
4,S1,H4,processor,6,372.3271531,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H5,processor,6,372.3271531,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H6,processor,6,195.44438549999984,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
5,S1,H3,grapple_skidder,6,527.271362,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H4,processor,6,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H5,processor,6,466.6227491000001,24.0,0.0,53.24,1,0,24.0,1.0,0.0,0,0.0
5,S1,H7,loader,6,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H8,loader,6,801.967289,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H4,processor,6,527.271362,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
6,S1,H5,processor,6,0.0,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
6,S1,H7,loader,6,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H7,loader,6,626.5355121,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
7,S1,H8,loader,6,0.0,24.0,0.0,53.24,1,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,7,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,7,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,7,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,7,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,7,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,7,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,7,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,7,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,7,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H6,processor,7,279.2062649999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H7,loader,7,531.895933,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
5,S1,H3,grapple_skidder,7,369.08995339999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
5,S1,H4,processor,7,398.8783582,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
5,S1,H5,processor,7,398.8783582,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.3
5,S1,H7,loader,7,561.6879478,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
5,S1,H8,loader,7,249.41425019999986,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.3
6,S1,H4,processor,7,569.826226,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H5,processor,7,298.434077,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H7,loader,7,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H8,loader,7,133.54310499999997,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,8,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,8,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,8,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,8,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,8,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,8,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H4,processor,8,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,8,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,8,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H4,processor,8,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,8,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H6,processor,8,279.2062649999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H7,loader,8,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H3,grapple_skidder,8,527.271362,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H4,processor,8,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H5,processor,8,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H7,loader,8,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H8,loader,8,801.967289,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H4,processor,8,569.826226,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H5,processor,8,298.434077,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H7,loader,8,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H8,loader,8,133.54310499999997,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,9,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,9,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,9,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,9,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,9,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,9,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H4,processor,9,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,9,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,9,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H4,processor,9,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,9,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H6,processor,9,279.2062649999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H7,loader,9,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H3,grapple_skidder,9,527.271362,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H4,processor,9,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H5,processor,9,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H7,loader,9,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H8,loader,9,801.967289,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H4,processor,9,569.826226,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H7,loader,9,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H7,loader,9,772.293853,24.0,0.0,0.0,1,0,24.0,1.0,0.0,0,0.0
7,S1,H8,loader,9,0.0,24.0,0.0,53.24,1,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,10,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,10,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,10,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,10,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,10,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,10,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H4,processor,10,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,10,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,10,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H4,processor,10,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,10,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H6,processor,10,279.2062649999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H7,loader,10,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H3,grapple_skidder,10,527.271362,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H4,processor,10,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H5,processor,10,569.826226,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
5,S1,H7,loader,10,802.411354,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H8,loader,10,801.967289,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H4,processor,10,569.826226,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H5,processor,10,298.434077,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H7,loader,10,937.184825,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
7,S1,H7,loader,10,656.0293775,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H8,loader,10,93.48017349999998,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.3
1,S1,H1,feller_buncher,11,1220.906942,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H2,feller_buncher,11,1185.8830549999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H1,feller_buncher,11,1194.708925,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,feller_buncher,11,813.2038300000002,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
2,S1,H3,grapple_skidder,11,1332.369187,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H3,grapple_skidder,11,1074.4208099999998,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H4,processor,11,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
3,S1,H5,processor,11,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H3,grapple_skidder,11,1480.641393,24.0,0.0,53.24,0,0,24.0,1.0,0.0,0,0.0
4,S1,H4,processor,11,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H5,processor,11,531.895933,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
