day,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,completed_blocks,blackout_conflicts,sequencing_violations,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
3,7,1606.3167429999999,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
4,7,2823.639524,96.0,120.0,53.24,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
5,7,1977.9488677999998,120.0,96.0,53.24,0,0,1,216.0,0.5555555555555556,0.0,0,1.5
6,7,868.260303,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
7,7,1070.72793,48.0,168.0,106.48,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,8,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,8,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,8,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,8,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,8,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,8,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,8,133.54310499999997,24.0,192.0,53.24,0,0,0,216.0,0.1111111111111111,0.0,0,0.0
1,9,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,9,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,9,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,9,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,9,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,9,1507.011051,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
7,9,772.293853,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,10,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,10,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,10,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,10,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,10,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,10,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,10,749.509551,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.6
1,11,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,11,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,11,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,11,2823.639524,96.0,120.0,53.24,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
5,11,3271.3024570000002,120.0,96.0,106.48,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,11,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,11,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,12,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,12,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,12,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,12,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,12,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,12,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,12,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,13,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,13,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,13,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,13,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,13,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,13,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,13,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,14,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,14,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,14,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,14,2538.2356146,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
5,14,2289.9117198999998,120.0,96.0,106.48,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
6,14,1405.5389285,72.0,144.0,53.24,0,0,2,216.0,0.3333333333333333,0.0,0,0.0
7,14,607.7822121000002,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.6
1,15,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,15,2338.1973594,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
3,15,2007.0792408999998,72.0,144.0,0.0,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
4,15,3282.3710924999996,120.0,96.0,53.24,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
5,15,2344.3203389,120.0,96.0,106.48,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
6,15,1203.0713015000001,72.0,144.0,53.24,0,0,2,216.0,0.3333333333333333,0.0,0,0.0
7,15,468.35410350000006,24.0,192.0,0.0,0,0,1,216.0,0.1111111111111111,0.0,0,0.0
1,16,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,16,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,16,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,16,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,16,2289.9117198999998,120.0,96.0,106.48,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
6,16,868.260303,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
7,16,749.509551,48.0,168.0,106.48,0,0,0,216.0,0.2222222222222222,0.0,0,0.6
1,17,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,17,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,17,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,17,2823.639524,96.0,120.0,53.24,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
5,17,3271.3024570000002,120.0,96.0,106.48,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,17,1507.011051,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
7,17,772.293853,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,18,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,18,2145.573017,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
3,18,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,18,2958.6133149999996,120.0,96.0,53.24,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
5,18,2417.5824730000004,120.0,96.0,106.48,1,0,2,216.0,0.5555555555555556,0.0,0,0.0
6,18,813.2038300000002,72.0,144.0,53.24,0,0,3,216.0,0.3333333333333333,0.0,0,0.0
7,18,0.0,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,19,1185.8830549999998,24.0,192.0,0.0,0,0,0,216.0,0.1111111111111111,0.0,0,0.0
2,19,3193.7958099999996,72.0,144.0,53.24,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
3,19,1063.791866,72.0,144.0,0.0,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
4,19,2405.143936,120.0,96.0,53.24,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
5,19,2050.395515,120.0,96.0,106.48,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
6,19,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,19,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,20,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,20,2338.1973594,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
3,20,2007.0792408999998,72.0,144.0,0.0,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
4,20,3282.3710924999996,120.0,96.0,53.24,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
5,20,2344.3203389,120.0,96.0,106.48,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
6,20,1203.0713015000001,72.0,144.0,53.24,0,0,2,216.0,0.3333333333333333,0.0,0,0.0
7,20,468.35410350000006,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,21,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,21,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,21,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,21,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,21,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,21,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,21,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,22,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,22,2865.0117262950507,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,22,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,22,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,22,2226.2060152950507,96.0,120.0,53.24,1,0,1,216.0,0.4444444444444444,0.0,0,0.0
6,22,1438.0865290000002,72.0,144.0,106.48,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
7,22,868.260303,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,23,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,23,2797.797486964202,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,23,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,23,3610.8377849642015,120.0,96.0,53.24,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
5,23,2744.0310950000003,120.0,96.0,106.48,1,0,1,216.0,0.5555555555555556,0.0,0,0.0
6,23,1262.9606729642019,72.0,144.0,53.24,0,0,2,216.0,0.3333333333333333,0.0,0,0.0
7,23,528.2434749642018,24.0,192.0,0.0,0,0,1,216.0,0.1111111111111111,0.0,0,0.0
1,24,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,24,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,24,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,24,2823.639524,96.0,120.0,53.24,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
5,24,2744.0310950000003,96.0,120.0,106.48,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
6,24,1235.6189020000002,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
7,24,500.901704,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.6
1,25,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,25,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,25,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,25,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,25,2289.9117198999998,120.0,96.0,106.48,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
6,25,1666.0170194,72.0,144.0,53.24,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
7,25,868.260303,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,26,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,26,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,26,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,26,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,26,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,26,1507.011051,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
7,26,772.293853,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,27,1185.8830549999998,24.0,192.0,0.0,0,0,0,216.0,0.1111111111111111,0.0,0,0.0
2,27,3193.7958099999996,72.0,144.0,53.24,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
3,27,1063.791866,72.0,144.0,0.0,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
4,27,2405.143936,120.0,96.0,53.24,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
5,27,2050.395515,120.0,96.0,106.48,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
6,27,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,27,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,28,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,28,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,28,1606.3167429999999,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
4,28,2823.639524,96.0,120.0,53.24,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
5,28,1977.9488677999998,120.0,96.0,106.48,0,0,1,216.0,0.5555555555555556,0.0,0,1.5
6,28,864.9332314000001,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.6
7,28,350.63119279999995,24.0,192.0,0.0,0,0,1,216.0,0.1111111111111111,0.0,0,0.0
1,29,1684.7529978999996,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.6
2,29,2145.573017,48.0,168.0,53.24,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
3,29,1416.1756768999996,72.0,144.0,0.0,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
4,29,2236.5763159,120.0,96.0,53.24,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
5,29,1695.5454739,120.0,96.0,106.48,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
6,29,813.2038300000002,72.0,144.0,53.24,0,0,3,216.0,0.3333333333333333,0.0,0,0.0
7,29,0.0,24.0,192.0,0.0,0,0,1,216.0,0.1111111111111111,0.0,0,0.0
1,30,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,30,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,30,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,30,3094.1549449999998,96.0,120.0,53.24,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
5,30,2739.406524,120.0,96.0,106.48,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
6,30,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,30,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,31,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,31,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,31,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,31,2538.2356146,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
5,31,2539.3001979,96.0,120.0,53.24,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
6,31,1438.0865290000002,72.0,144.0,106.48,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
7,31,868.260303,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,32,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,32,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,32,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,32,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,32,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,32,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,32,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,33,1220.906942,24.0,192.0,0.0,0,0,0,216.0,0.1111111111111111,0.0,0,0.0
2,33,2707.277298833694,72.0,144.0,53.24,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
3,33,1063.791866,72.0,144.0,0.0,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
4,33,2440.167823,120.0,96.0,53.24,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
5,33,1563.8770038336943,120.0,96.0,106.48,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
6,33,346.7179048336941,48.0,168.0,0.0,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
7,33,1070.72793,48.0,168.0,106.48,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,34,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,34,2338.1973594,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
3,34,1606.3167429999999,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
4,34,3280.4329925,120.0,96.0,53.24,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
5,34,2482.650583,120.0,96.0,106.48,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
6,34,1203.0713015000001,48.0,168.0,53.24,0,0,1,216.0,0.2222222222222222,0.0,0,0.0
7,34,468.35410350000006,48.0,168.0,53.24,0,0,2,216.0,0.2222222222222222,0.0,0,0.0
1,35,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,35,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,35,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,35,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,35,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,35,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,35,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,36,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,36,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,36,2138.212676,72.0,144.0,0.0,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
4,36,3626.050878,120.0,96.0,53.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,36,3271.3024570000002,120.0,96.0,106.48,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
6,36,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,36,1070.72793,48.0,168.0,53.24,1,0,0,216.0,0.2222222222222222,0.0,0,0.0
1,37,2406.789997,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,37,3340.281942,72.0,144.0,106.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,37,1606.3167429999999,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
4,37,3355.535457,120.0,96.0,53.24,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
5,37,3009.921945,120.0,96.0,106.48,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
6,37,1805.445128,72.0,144.0,53.24,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,37,937.184825,24.0,192.0,0.0,0,0,0,216.0,0.1111111111111111,0.0,0,0.0
