day,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,completed_blocks,blackout_conflicts,sequencing_violations,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
22,0,3763.1761030000007,144.0,72.0,324.48,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
23,0,3586.334916,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
24,0,3000.830151,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
25,0,1917.756621,72.0,144.0,162.36,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
26,0,2085.199685,72.0,144.0,164.28,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
27,0,2783.577802,120.0,96.0,272.44,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
28,0,1114.8426900000004,72.0,144.0,161.64,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
29,0,990.8056530000001,96.0,120.0,216.79999999999998,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
30,0,1624.8668232999999,96.0,120.0,217.51999999999998,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
31,0,2594.4748734,96.0,120.0,216.07999999999998,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
32,0,3401.2002973999997,144.0,72.0,323.28,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
33,0,3221.884409,120.0,96.0,269.56,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
34,0,1496.720328,96.0,120.0,218.0,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
35,0,737.1113532999996,72.0,144.0,162.12,0,0,1,216.0,0.3333333333333333,0.0,0,0.8999999999999999
36,0,1698.6737372999999,120.0,96.0,272.68,0,0,4,216.0,0.5555555555555556,0.0,0,0.0
37,0,1979.8566524999997,96.0,120.0,216.07999999999998,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
38,0,2588.776649,120.0,96.0,272.92,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
39,0,2171.324175,96.0,120.0,215.84,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
40,0,2001.5052630999999,96.0,120.0,215.6,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
41,0,2092.6084720999997,120.0,96.0,268.36,1,0,2,216.0,0.5555555555555556,0.0,0,0.0
42,0,1540.1834361,120.0,96.0,267.64,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
1,1,1895.318048058458,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,1,2784.114824058458,72.0,144.0,107.44,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
3,1,3697.6480250584577,120.0,96.0,160.92000000000002,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
4,1,4227.068211,120.0,96.0,160.68,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,1,3564.8867950000003,96.0,120.0,217.28,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
6,1,3299.223976,96.0,120.0,159.96,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
7,1,5067.157271,144.0,72.0,327.12,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
8,1,4850.255850999999,168.0,48.0,325.44000000000005,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
9,1,3685.164688,144.0,72.0,272.92,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
10,1,4178.4183219999995,144.0,72.0,269.8,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
11,1,3437.594556,96.0,120.0,161.4,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
12,1,1520.1237849999998,144.0,72.0,271.96000000000004,0,0,3,216.0,0.6666666666666666,0.0,0,0.0
13,1,3591.6233329999995,168.0,48.0,378.68,0,0,2,216.0,0.7777777777777778,0.0,0,0.0
14,1,3208.0261353,144.0,72.0,325.44,0,0,0,216.0,0.6666666666666666,0.0,0,1.8
15,1,4431.741826899999,168.0,48.0,326.4,0,0,2,216.0,0.7777777777777778,0.0,0,0.0
16,1,5287.282305899999,168.0,48.0,381.32,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
17,1,4488.123453,168.0,48.0,327.36,1,0,0,216.0,0.7777777777777778,0.0,0,0.0
18,1,2656.122368,120.0,96.0,273.15999999999997,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
19,1,3054.9810139999995,120.0,96.0,272.2,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
20,1,2715.734921,168.0,48.0,378.92,0,0,2,216.0,0.7777777777777778,0.0,0,0.0
21,1,3293.627648,120.0,96.0,269.56,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
22,1,3466.681766058459,144.0,72.0,325.68,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
23,1,2649.150091,72.0,144.0,164.28,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
24,1,2283.583298,96.0,120.0,217.28000000000003,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
25,1,2341.0150679999997,96.0,120.0,217.28000000000003,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
26,1,2554.246526,96.0,120.0,217.28,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
27,1,1569.215739,72.0,144.0,162.36,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
28,1,1931.0458127000006,96.0,120.0,217.51999999999998,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
29,1,1812.435453,96.0,120.0,215.84,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
30,1,1843.776247,96.0,120.0,218.72000000000003,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
31,1,1807.110826,96.0,120.0,218.0,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
32,1,3544.4389189999984,144.0,72.0,323.28,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
33,1,2542.91639,96.0,120.0,215.84,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
34,1,949.483278,72.0,144.0,163.56,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
35,1,976.8711329999985,72.0,144.0,161.4,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
36,1,1258.5174139999988,96.0,120.0,217.76,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
37,1,2407.5085879999997,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
38,1,2164.298751,120.0,96.0,272.92,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
39,1,1519.9269224999998,96.0,120.0,215.84,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
40,1,1224.6397009,72.0,144.0,160.92000000000002,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
41,1,1288.4119471999998,120.0,96.0,269.56,0,0,4,216.0,0.5555555555555556,0.0,0,0.0
42,1,1257.6256998,96.0,120.0,214.4,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
1,2,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,2,3217.574552,72.0,144.0,107.44,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,2,4000.7108209999997,120.0,96.0,160.92000000000002,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
4,2,2958.9477477,120.0,96.0,160.68,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
5,2,2825.266371,72.0,144.0,164.04,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
6,2,2817.894693,72.0,144.0,53.48,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
7,2,2297.9804119999994,120.0,96.0,218.96,0,0,1,216.0,0.5555555555555556,0.0,0,1.5
8,2,3786.4639849999994,168.0,48.0,324.00000000000006,0,0,2,216.0,0.7777777777777778,0.0,0,0.0
9,2,2882.753334,144.0,72.0,272.92,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
10,2,4178.4183219999995,144.0,72.0,269.8,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
11,2,4164.068709,96.0,120.0,162.84,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
12,2,3111.505017999999,144.0,72.0,271.96000000000004,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
13,2,3461.1453899999997,144.0,72.0,325.44,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
14,2,4108.15284,120.0,96.0,271.24,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
15,2,4604.287224999999,168.0,48.0,274.6,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
16,2,5157.035229,168.0,48.0,381.32,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
17,2,3695.0961006,144.0,72.0,273.88000000000005,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
18,2,2971.2648939999995,144.0,72.0,328.08000000000004,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
19,2,4473.495121999999,144.0,72.0,329.76,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
20,2,3167.693845,168.0,48.0,381.08,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
21,2,4096.039002,144.0,72.0,324.72,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
22,2,3763.1761030000007,144.0,72.0,324.48,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
23,2,2510.4344412,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
24,2,2898.0386120000003,96.0,120.0,218.0,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
25,2,2605.1213239999997,96.0,120.0,217.28000000000003,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
26,2,2554.246526,96.0,120.0,217.28,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
27,2,2783.577802,120.0,96.0,270.52000000000004,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
28,2,1832.4407129,96.0,120.0,215.35999999999999,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
29,2,1972.1167494999995,120.0,96.0,270.76,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
30,2,2321.238319,96.0,120.0,218.72000000000003,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
31,2,2737.713494999999,96.0,120.0,216.07999999999998,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
32,2,3544.4389189999984,144.0,72.0,323.28,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
33,2,2419.473055,96.0,120.0,216.32000000000002,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
34,2,1656.4923260000003,96.0,120.0,218.24,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
35,2,1212.7882169999993,72.0,144.0,162.12,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
36,2,1412.7330773000003,96.0,120.0,218.0,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
37,2,2156.4749469999997,96.0,120.0,216.07999999999998,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
38,2,1931.2683047999994,120.0,96.0,218.24,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
39,2,2171.324175,96.0,120.0,215.84,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
40,2,2205.567622,96.0,120.0,215.6,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
41,2,2296.670831,120.0,96.0,268.36,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
42,2,1135.4468888,120.0,96.0,267.64,0,0,1,216.0,0.5555555555555556,0.0,0,1.5
1,3,1164.04956,24.0,192.0,0.0,0,0,0,216.0,0.1111111111111111,0.0,0,0.0
2,3,2052.846336,72.0,144.0,53.24,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
3,3,2966.379537,120.0,96.0,160.92000000000002,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
4,3,3539.703508,120.0,96.0,160.68,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
5,3,3564.8867950000003,96.0,120.0,217.28,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
6,3,2889.843881507639,96.0,120.0,159.96,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
7,3,5067.157271,144.0,72.0,327.12,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
8,3,4318.359917999999,144.0,72.0,270.52000000000004,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
9,3,3414.649267,144.0,72.0,271.48,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
10,3,4178.4183219999995,144.0,72.0,269.8,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
11,3,4301.925664507638,120.0,96.0,216.56,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
12,3,3579.163818507638,168.0,48.0,272.67999999999995,0,0,2,216.0,0.7777777777777778,0.0,0,0.0
13,3,4455.954441507639,168.0,48.0,378.68,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
14,3,3633.411201,96.0,120.0,216.56,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
15,3,4867.605836999999,168.0,48.0,327.84000000000003,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
16,3,5420.353841,168.0,48.0,379.88,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
17,3,3141.686417100001,168.0,48.0,327.36,0,0,0,216.0,0.7777777777777778,0.0,0,2.1
18,3,2936.5307201,120.0,96.0,273.64,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
19,3,4696.533264,144.0,72.0,330.24,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
20,3,3331.991269,168.0,48.0,381.08,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
21,3,4096.039002,144.0,72.0,324.72,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
22,3,2514.972677,120.0,96.0,268.84,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
23,3,3291.8708091,96.0,120.0,216.79999999999998,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
24,3,3000.830151,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
25,3,2605.1213239999997,96.0,120.0,217.28000000000003,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
26,3,2554.246526,96.0,120.0,217.28,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
27,3,1873.4675824,120.0,96.0,270.52000000000004,0,0,1,216.0,0.5555555555555556,0.0,0,1.5
28,3,2418.499679,96.0,120.0,215.35999999999999,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
29,3,2655.585173,120.0,96.0,270.76,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
30,3,2321.238319,96.0,120.0,218.72000000000003,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
31,3,2625.5618389999995,96.0,120.0,216.07999999999998,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
32,3,3394.7106079999994,144.0,72.0,323.28,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
33,3,3221.884409,120.0,96.0,269.56,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
34,3,1610.983939600001,96.0,120.0,218.0,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
35,3,1167.2798306,72.0,144.0,162.12,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
36,3,1768.6670486,120.0,96.0,272.68,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
37,3,1354.0635929999994,72.0,144.0,162.6,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
38,3,2101.8691049999998,120.0,96.0,272.44,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
39,3,2171.324175,96.0,120.0,215.84,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
40,3,1543.8973354,96.0,120.0,215.6,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
41,3,1780.7577865999997,120.0,96.0,268.36,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
42,3,1430.7139047,120.0,96.0,267.64,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
1,4,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,4,3217.574552,72.0,144.0,107.44,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,4,2438.4816253,96.0,120.0,160.92000000000002,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
4,4,2839.808405,120.0,96.0,160.68,0,0,1,216.0,0.5555555555555556,0.0,0,1.5
5,4,3498.3541059,96.0,120.0,217.28,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
6,4,3299.223976,96.0,120.0,159.96,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
7,4,5067.157271,144.0,72.0,272.68,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
8,4,4850.255850999999,168.0,48.0,325.44000000000005,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
9,4,3685.164688,144.0,72.0,272.92,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
10,4,4178.4183219999995,144.0,72.0,269.8,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
11,4,4236.56412,96.0,120.0,216.56,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
12,4,3988.543912999999,168.0,48.0,272.67999999999995,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
13,4,4396.287695,144.0,72.0,324.23999999999995,1,0,0,216.0,0.6666666666666666,0.0,0,0.0
14,4,4582.894479,144.0,72.0,325.44,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
15,4,3667.0097735999993,144.0,72.0,324.96000000000004,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
16,4,5162.8497172,168.0,48.0,381.32,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
17,4,4221.4844202,168.0,48.0,327.36,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
18,4,3395.7427919999996,144.0,72.0,328.56000000000006,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
19,4,4665.2535738999995,144.0,72.0,329.76,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
20,4,3331.991269,168.0,48.0,381.08,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
21,4,4096.039002,144.0,72.0,324.72,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
22,4,3422.7779810000006,144.0,72.0,324.48,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
23,4,2649.150091,72.0,144.0,164.28,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
24,4,1738.5651563000001,72.0,144.0,163.56,0,0,0,216.0,0.3333333333333333,0.0,0,0.8999999999999999
25,4,2279.7725704,96.0,120.0,163.56,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
26,4,2085.199685,72.0,144.0,162.36,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
27,4,2061.4579117,96.0,120.0,218.72000000000003,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
28,4,1567.4978122000002,96.0,120.0,215.35999999999999,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
29,4,1947.0920133,120.0,96.0,270.03999999999996,0,0,0,216.0,0.5555555555555556,0.0,0,1.5
30,4,2032.5567612,96.0,120.0,218.72000000000003,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
31,4,2287.8262791,96.0,120.0,216.07999999999998,0,0,3,216.0,0.4444444444444444,0.0,0,0.0
32,4,2607.254093999999,120.0,96.0,268.36,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
33,4,2419.473055,96.0,120.0,217.76000000000002,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
34,4,1485.330732,96.0,120.0,218.24,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
35,4,1217.210302999999,72.0,144.0,162.12,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
36,4,1420.8382659999988,120.0,96.0,272.68,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
37,4,2407.5085879999997,96.0,120.0,216.07999999999998,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
38,4,1286.7418782000004,120.0,96.0,272.92,0,0,2,216.0,0.5555555555555556,0.0,0,1.5
39,4,1878.5064744000001,96.0,120.0,215.84,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
40,4,2205.567622,96.0,120.0,215.6,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
41,4,2296.670831,120.0,96.0,268.36,1,0,0,216.0,0.5555555555555556,0.0,0,0.0
42,4,1622.066984,120.0,96.0,267.64,1,0,1,216.0,0.5555555555555556,0.0,0,0.0
1,5,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,5,3217.574552,72.0,144.0,107.44,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,5,4000.7108209999997,120.0,96.0,160.92000000000002,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
4,5,4227.068211,120.0,96.0,160.68,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
5,5,2380.2707741186614,72.0,144.0,164.04,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
6,5,2030.5311100000001,72.0,144.0,53.24,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
7,5,4615.1983470000005,144.0,72.0,327.6,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
8,5,4318.359917999999,144.0,72.0,270.52000000000004,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
9,5,2549.8232668,144.0,72.0,271.48,0,0,1,216.0,0.6666666666666666,0.0,0,1.8
10,5,2957.5113799999995,120.0,96.0,215.84,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
11,5,3778.0378899999996,120.0,96.0,217.52,0,0,1,216.0,0.5555555555555556,0.0,0,0.0
12,5,3055.2760439999993,168.0,48.0,272.67999999999995,0,0,3,216.0,0.7777777777777778,0.0,0,0.0
13,5,2854.5796671,144.0,72.0,323.52,0,0,1,216.0,0.6666666666666666,0.0,0,1.8
14,5,4460.611120799999,144.0,72.0,324.71999999999997,0,0,1,216.0,0.6666666666666666,0.0,0,0.0
15,5,4867.605836999999,168.0,48.0,326.4,0,0,0,216.0,0.7777777777777778,0.0,0,0.0
16,5,5420.353841,168.0,48.0,381.32,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
17,5,4063.6894620000003,144.0,72.0,272.44,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
18,5,2469.907971,96.0,120.0,218.48,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
19,5,4035.8595986186615,144.0,72.0,328.08,0,0,3,216.0,0.6666666666666666,0.0,0,0.0
20,5,3167.693845,168.0,48.0,383.0,0,0,1,216.0,0.7777777777777778,0.0,0,0.0
21,5,4096.039002,144.0,72.0,324.72,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
22,5,3763.1761030000007,144.0,72.0,324.48,0,0,0,216.0,0.6666666666666666,0.0,0,0.0
23,5,2510.4344412,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
24,5,3000.830151,96.0,120.0,218.0,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
25,5,2605.1213239999997,96.0,120.0,217.28000000000003,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
26,5,2554.246526,96.0,120.0,217.28,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
27,5,1834.0945239999999,72.0,144.0,160.68,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
28,5,2617.772447,96.0,120.0,219.2,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
29,5,1984.6047161999995,96.0,120.0,217.52,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
30,5,2321.238319,96.0,120.0,218.96000000000004,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
31,5,1405.344307999999,96.0,120.0,216.07999999999998,0,0,1,216.0,0.4444444444444444,0.0,0,0.0
32,5,2684.20615861866,144.0,72.0,323.28,0,0,2,216.0,0.6666666666666666,0.0,0,0.0
33,5,2419.473055,96.0,120.0,216.32000000000002,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
34,5,1656.4923260000003,96.0,120.0,218.24,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
35,5,645.6294720000002,72.0,144.0,162.12,0,0,2,216.0,0.3333333333333333,0.0,0,0.0
36,5,1024.0461982000002,120.0,96.0,272.68,0,0,4,216.0,0.5555555555555556,0.0,0,0.0
37,5,1519.765415618661,96.0,120.0,216.07999999999998,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
38,5,1930.5984486999996,96.0,120.0,218.24,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
39,5,2171.324175,96.0,120.0,215.84,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
40,5,1782.9837511,72.0,144.0,161.64,0,0,1,216.0,0.3333333333333333,0.0,0,0.0
41,5,1874.0869601,120.0,96.0,269.08,0,0,3,216.0,0.5555555555555556,0.0,0,0.0
42,5,1418.0046250999999,120.0,96.0,267.64,0,0,2,216.0,0.5555555555555556,0.0,0,0.0
1,6,2340.893841,48.0,168.0,0.0,0,0,0,216.0,0.2222222222222222,0.0,0,0.0
2,6,3217.574552,72.0,144.0,107.44,0,0,0,216.0,0.3333333333333333,0.0,0,0.0
3,6,4000.7108209999997,120.0,96.0,160.92000000000002,0,0,0,216.0,0.5555555555555556,0.0,0,0.0
4,6,2392.2108301,96.0,120.0,107.44,0,0,0,216.0,0.4444444444444444,0.0,0,1.2
5,6,3088.7036018999997,96.0,120.0,217.52,0,0,2,216.0,0.4444444444444444,0.0,0,0.0
6,6,3299.223976,96.0,120.0,159.96,0,0,0,216.0,0.4444444444444444,0.0,0,0.0
